Name,Email,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Billing Name,Billing City,Billing Province,Billing Zip,Billing Country,Shipping Name,Shipping City,Shipping Province,Shipping Zip,Shipping Country
#JC1303,jennifer.smith@hotmail.com,paid,2025-03-23T02:00:59-06:00,USD,62.99,7.99,3.37,55.45,FLASH30,18.9,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Jennifer Smith,Heatherton,UT,88029,US,Jennifer Smith,Heatherton,UT,88029,US
#JC1304,david.parker@yahoo.com,paid,2025-10-27T09:04:13-05:00,USD,54.99,5.99,4.28,65.26,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,David Parker,Hannahport,GA,48675,US,David Parker,Hannahport,GA,48675,US
#JC1305,christina.robinson@gmail.com,paid,2025-08-24T03:49:40-07:00,USD,34.99,9.99,2.88,42.61,SUMMER15,5.25,1,Cold Brew Kit,34.99,cold-brew-kit,Christina Robinson,Hernandezstad,SC,55006,US,Christina Robinson,Hernandezstad,SC,55006,US
#JC1305,christina.robinson@gmail.com,paid,2025-08-24T03:49:40-07:00,USD,109.98,7.99,8.62,110.09,SUMMER15,16.5,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Christina Robinson,Hernandezstad,SC,55006,US,Christina Robinson,Hernandezstad,SC,55006,US
#JC1306,jacqueline.durham@hotmail.com,paid,2025-06-21T13:52:46-07:00,USD,59.99,9.99,4.34,74.32,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Jacqueline Durham,Port John,MD,99426,US,Jacqueline Durham,Port John,MD,99426,US
#JC1307,caitlin.cobb@hotmail.com,refunded,,USD,53.98,7.99,3.89,52.37,HOLIDAY25,13.49,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Caitlin Cobb,Ricestad,CT,10738,US,Caitlin Cobb,Ricestad,CT,10738,US
#JC1308,samantha.rodriguez@hotmail.com,paid,2025-07-19T18:09:06-05:00,USD,119.98,0.0,9.42,129.4,,0.0,2,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Samantha Rodriguez,New Amanda,PA,22067,US,Samantha Rodriguez,New Amanda,PA,22067,US
#JC1309,mark.meyer@gmail.com,paid,2025-08-07T23:04:46-07:00,USD,34.99,7.99,1.82,44.8,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,Mark Meyer,Lake Brandy,IL,12420,US,Mark Meyer,Lake Brandy,IL,12420,US
#JC1310,rachel.griffin@gmail.com,paid,2025-11-13T02:49:03-07:00,USD,89.98,0.0,5.88,77.86,SUBSCRIBE20,18.0,2,Starter Kit,44.99,starter-kit,Rachel Griffin,Andersonchester,OR,60374,US,Rachel Griffin,Andersonchester,OR,60374,US
#JC1311,anne.hansen@hotmail.com,paid,2025-09-02T09:33:02-07:00,USD,119.98,0.0,6.23,108.21,SUMMER15,18.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Anne Hansen,Jenniferfurt,PA,33853,US,Anne Hansen,Jenniferfurt,PA,33853,US
#JC1312,lisa.reese@hotmail.com,paid,2025-04-13T04:08:21-05:00,USD,59.99,5.99,3.11,51.09,FLASH30,18.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Lisa Reese,North Rodneyland,AL,71432,US,Lisa Reese,North Rodneyland,AL,71432,US
#JC1313,virginia.michael@gmail.com,paid,2025-03-13T20:36:12-06:00,USD,26.99,7.99,1.54,32.47,SUMMER15,4.05,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Virginia Michael,Johnsonchester,NC,24091,US,Virginia Michael,Johnsonchester,NC,24091,US
#JC1313,virginia.michael@gmail.com,paid,2025-03-13T20:36:12-06:00,USD,44.99,7.99,2.24,48.47,SUMMER15,6.75,1,Starter Kit,44.99,starter-kit,Virginia Michael,Johnsonchester,NC,24091,US,Virginia Michael,Johnsonchester,NC,24091,US
#JC1314,kayla.cannon@hotmail.com,paid,2025-05-27T14:39:09-08:00,USD,59.99,5.99,5.04,65.02,WELCOME10,6.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Kayla Cannon,Brooksfurt,OR,59291,US,Kayla Cannon,Brooksfurt,OR,59291,US
#JC1315,molly.knox@yahoo.com,paid,2025-11-01T10:44:51-05:00,USD,54.99,7.99,4.26,67.24,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Molly Knox,Lake Tamaraside,TN,17932,US,Molly Knox,Lake Tamaraside,TN,17932,US
#JC1316,desiree.bailey@gmail.com,paid,2025-09-05T22:44:42-05:00,USD,24.99,0.0,1.83,26.82,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Desiree Bailey,Ricebury,CT,00956,US,Desiree Bailey,Ricebury,CT,00956,US
#JC1316,desiree.bailey@gmail.com,paid,2025-09-05T22:44:42-05:00,USD,109.98,0.0,7.63,117.61,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Desiree Bailey,Ricebury,CT,00956,US,Desiree Bailey,Ricebury,CT,00956,US
#JC1317,,paid,2025-04-28T21:23:55-05:00,USD,119.98,9.99,11.19,141.16,,0.0,2,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Katelyn Good,Patelbury,OK,32942,US,Katelyn Good,Patelbury,OK,32942,US
#JC1317,,paid,2025-04-28T21:23:55-05:00,USD,49.99,5.99,2.99,58.97,,0.0,1,Variety Pack,49.99,variety-pack,Katelyn Good,Patelbury,OK,32942,US,Katelyn Good,Patelbury,OK,32942,US
#JC1318,steven.moore@gmail.com,paid,2025-12-18T22:01:02-06:00,USD,59.99,7.99,2.78,55.76,HOLIDAY25,15.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Steven Moore,North Lisachester,MI,81100,US,Steven Moore,North Lisachester,MI,81100,US
#JC1319,katie.stephenson@gmail.com,paid,2025-12-17T08:51:03-07:00,USD,49.99,0.0,3.24,40.73,HOLIDAY25,12.5,1,Variety Pack,49.99,variety-pack,Katie Stephenson,East Carlos,CT,78350,US,Katie Stephenson,East Carlos,CT,78350,US
#JC1319,katie.stephenson@gmail.com,paid,2025-12-17T08:51:03-07:00,USD,44.99,5.99,2.39,42.12,HOLIDAY25,11.25,1,Starter Kit,44.99,starter-kit,Katie Stephenson,East Carlos,CT,78350,US,Katie Stephenson,East Carlos,CT,78350,US
#JC1319,katie.stephenson@gmail.com,paid,2025-12-17T08:51:03-07:00,USD,44.99,9.99,3.32,47.05,HOLIDAY25,11.25,1,Starter Kit,44.99,starter-kit,Katie Stephenson,East Carlos,CT,78350,US,Katie Stephenson,East Carlos,CT,78350,US
#JC1320,arthur.harper@hotmail.com,paid,2025-12-11T14:34:08-06:00,USD,125.98,5.99,9.01,140.98,,0.0,2,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Arthur Harper,East Joyfurt,MD,58036,US,Arthur Harper,East Joyfurt,MD,58036,US
#JC1321,jimmy.robinson@gmail.com,paid,2025-12-25T04:41:59-06:00,USD,55.98,9.99,4.39,59.16,SUBSCRIBE20,11.2,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Jimmy Robinson,New Victoria,MO,31193,US,Jimmy Robinson,New Victoria,MO,31193,US
#JC1322,lisa.dennis@yahoo.com,paid,2025-04-24T20:59:47-07:00,USD,54.99,5.99,4.39,65.37,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Lisa Dennis,Joelberg,OH,87036,US,Lisa Dennis,Joelberg,OH,87036,US
#JC1323,adriana.gutierrez@yahoo.com,paid,2025-04-01T11:05:44-08:00,USD,27.99,5.99,1.72,35.7,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Adriana Gutierrez,New Stacyburgh,OK,82551,US,Adriana Gutierrez,New Stacyburgh,OK,82551,US
#JC1323,adriana.gutierrez@yahoo.com,paid,2025-04-01T11:05:44-08:00,USD,59.99,0.0,5.78,65.77,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Adriana Gutierrez,New Stacyburgh,OK,82551,US,Adriana Gutierrez,New Stacyburgh,OK,82551,US
#JC1324,erika.peters@gmail.com,paid,2025-12-08T23:42:12-06:00,USD,26.99,0.0,2.17,29.16,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Erika Peters,Shellyfurt,UT,69243,US,Erika Peters,Shellyfurt,UT,69243,US
#JC1324,erika.peters@gmail.com,paid,2025-12-08T23:42:12-06:00,USD,53.98,7.99,3.76,65.73,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Erika Peters,Shellyfurt,UT,69243,US,Erika Peters,Shellyfurt,UT,69243,US
#JC1324,erika.peters@gmail.com,paid,2025-12-08T23:42:12-06:00,USD,119.98,0.0,9.12,129.1,,0.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Erika Peters,Shellyfurt,UT,69243,US,Erika Peters,Shellyfurt,UT,69243,US
#JC1325,lucas.butler@gmail.com,paid,2025-06-27T01:56:15-08:00,USD,59.99,9.99,5.65,75.63,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Lucas Butler,Nicholasside,TX,62566,US,Lucas Butler,Nicholasside,TX,62566,US
#JC1326,john.perez@hotmail.com,paid,2025-10-10T14:10:27-07:00,USD,34.99,5.99,3.11,44.09,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,John Perez,Port Steven,TX,08053,US,John Perez,Port Steven,TX,08053,US
#JC1326,john.perez@hotmail.com,paid,2025-10-10T14:10:27-07:00,USD,53.98,5.99,3.76,63.73,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,John Perez,Port Steven,TX,08053,US,John Perez,Port Steven,TX,08053,US
#JC1327,anna.faulkner@hotmail.com,paid,2025-05-01T05:29:37-06:00,USD,119.98,0.0,6.55,126.53,,0.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Anna Faulkner,South John,FL,27152,US,Anna Faulkner,South John,FL,27152,US
#JC1328,mark.miller@yahoo.com,paid,2025-10-21T11:05:33-08:00,USD,54.99,5.99,2.56,52.54,SUBSCRIBE20,11.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Mark Miller,Christopherborough,IN,07256,US,Mark Miller,Christopherborough,IN,07256,US
#JC1328,mark.miller@yahoo.com,paid,2025-10-21T11:05:33-08:00,USD,59.99,0.0,3.41,51.4,SUBSCRIBE20,12.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Mark Miller,Christopherborough,IN,07256,US,Mark Miller,Christopherborough,IN,07256,US
#JC1329,joseph.nunez@hotmail.com,paid,2025-05-25T14:18:40-06:00,USD,49.98,9.99,3.09,63.06,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Joseph Nunez,Port Charlesshire,PA,95437,US,Joseph Nunez,Port Charlesshire,PA,95437,US
#JC1329,joseph.nunez@hotmail.com,paid,2025-05-25T14:18:40-06:00,USD,27.99,9.99,2.03,40.01,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Joseph Nunez,Port Charlesshire,PA,95437,US,Joseph Nunez,Port Charlesshire,PA,95437,US
#JC1329,joseph.nunez@hotmail.com,paid,2025-05-25T14:18:40-06:00,USD,24.99,0.0,1.55,26.54,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Joseph Nunez,Port Charlesshire,PA,95437,US,Joseph Nunez,Port Charlesshire,PA,95437,US
#JC1330,emily.robinson@gmail.com,paid,2025-08-20T20:35:52-06:00,USD,53.98,7.99,3.24,59.81,WELCOME10,5.4,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Emily Robinson,Kevintown,PA,28263,US,Emily Robinson,Kevintown,PA,28263,US
#JC1331,sharon.hayden@gmail.com,paid,2025-02-04T13:11:10-07:00,USD,26.99,0.0,1.48,28.47,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Sharon Hayden,Rochaborough,SC,52488,US,Sharon Hayden,Rochaborough,SC,52488,US
#JC1331,sharon.hayden@gmail.com,paid,2025-02-04T13:11:10-07:00,USD,26.99,7.99,2.56,37.54,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Sharon Hayden,Rochaborough,SC,52488,US,Sharon Hayden,Rochaborough,SC,52488,US
#JC1332,rose.arnold@yahoo.com,paid,2025-11-25T13:53:35-05:00,USD,19.99,5.99,1.61,27.59,,0.0,1,Travel Mug,19.99,travel-mug,Rose Arnold,Owensstad,PA,40926,US,Rose Arnold,Owensstad,PA,40926,US
#JC1333,jose.hunt@yahoo.com,paid,2025-02-24T20:33:05-08:00,USD,149.97,7.99,14.46,172.42,,0.0,3,Variety Pack,49.99,variety-pack,Jose Hunt,Garciafort,WI,42474,US,Jose Hunt,Garciafort,WI,42474,US
#JC1333,jose.hunt@yahoo.com,paid,2025-02-24T20:33:05-08:00,USD,26.99,9.99,2.05,39.03,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Jose Hunt,Garciafort,WI,42474,US,Jose Hunt,Garciafort,WI,42474,US
#JC1333,jose.hunt@yahoo.com,paid,2025-02-24T20:33:05-08:00,USD,26.99,9.99,2.44,39.42,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Jose Hunt,Garciafort,WI,42474,US,Jose Hunt,Garciafort,WI,42474,US
#JC1334,robin.wood@yahoo.com,paid,2025-11-08T22:18:12-05:00,USD,24.99,7.99,1.69,34.67,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Robin Wood,New Michelleberg,MA,02626,US,Robin Wood,New Michelleberg,MA,02626,US
#JC1334,robin.wood@yahoo.com,paid,2025-11-08T22:18:12-05:00,USD,39.98,5.99,2.02,47.99,,0.0,2,Travel Mug,19.99,travel-mug,Robin Wood,New Michelleberg,MA,02626,US,Robin Wood,New Michelleberg,MA,02626,US
#JC1335,jose.donovan@hotmail.com,paid,2025-03-10T08:50:04-07:00,USD,49.98,0.0,4.58,54.56,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Jose Donovan,Phillipsborough,MO,43737,US,Jose Donovan,Phillipsborough,MO,43737,US
#JC1336,jerry.hudson@gmail.com,paid,2025-03-27T10:59:43-08:00,USD,24.99,7.99,1.55,30.78,SUMMER15,3.75,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Jerry Hudson,Piercemouth,KY,34229,US,Jerry Hudson,Piercemouth,KY,34229,US
#JC1337,kathryn.burns@hotmail.com,paid,2025-11-30T23:03:53-07:00,USD,119.98,7.99,4.8,102.77,HOLIDAY25,30.0,2,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Kathryn Burns,Murraystad,MN,22686,US,Kathryn Burns,Murraystad,MN,22686,US
#JC1338,donald.payne@gmail.com,paid,2025-03-27T00:21:24-06:00,USD,49.98,0.0,3.18,53.16,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Donald Payne,New Arthurland,WA,88085,US,Donald Payne,New Arthurland,WA,88085,US
#JC1339,brandon.smith@gmail.com,paid,2025-02-08T11:28:53-07:00,USD,59.99,0.0,4.32,52.31,SUBSCRIBE20,12.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Brandon Smith,North Jasmine,MI,01699,US,Brandon Smith,North Jasmine,MI,01699,US
#JC1340,jeffery.bryant@gmail.com,paid,2025-12-05T06:21:59-08:00,USD,80.97,5.99,4.88,91.84,,0.0,3,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Jeffery Bryant,Hopkinstown,IN,01367,US,Jeffery Bryant,Hopkinstown,IN,01367,US
#JC1341,,paid,2025-01-13T22:55:33-05:00,USD,39.98,0.0,3.04,43.02,,0.0,2,Travel Mug,19.99,travel-mug,Amanda Jenkins,Amandaport,UT,02747,US,Amanda Jenkins,Amandaport,UT,02747,US
#JC1342,wayne.wolfe@yahoo.com,paid,2025-09-10T00:36:48-07:00,USD,54.99,0.0,3.5,58.49,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Wayne Wolfe,North Samantha,OH,69233,US,Wayne Wolfe,North Samantha,OH,69233,US
#JC1343,eduardo.lee@hotmail.com,paid,2025-03-04T00:39:35-05:00,USD,26.99,5.99,1.45,34.43,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Eduardo Lee,Lisaview,VA,52523,US,Eduardo Lee,Lisaview,VA,52523,US
#JC1344,christian.chung@yahoo.com,paid,2025-09-11T17:28:03-06:00,USD,24.99,9.99,2.02,37.0,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Christian Chung,Lake Jeremiah,CT,90159,US,Christian Chung,Lake Jeremiah,CT,90159,US
#JC1344,christian.chung@yahoo.com,paid,2025-09-11T17:28:03-06:00,USD,24.99,5.99,2.14,33.12,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Christian Chung,Lake Jeremiah,CT,90159,US,Christian Chung,Lake Jeremiah,CT,90159,US
#JC1345,maria.miller@hotmail.com,paid,2025-09-18T02:59:48-08:00,USD,69.98,9.99,5.14,85.11,,0.0,2,Cold Brew Kit,34.99,cold-brew-kit,Maria Miller,North Richardfurt,FL,72944,US,Maria Miller,North Richardfurt,FL,72944,US
#JC1345,maria.miller@hotmail.com,paid,2025-09-18T02:59:48-08:00,USD,53.98,5.99,5.03,65.0,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Maria Miller,North Richardfurt,FL,72944,US,Maria Miller,North Richardfurt,FL,72944,US
#JC1346,thomas.walsh@hotmail.com,paid,2025-09-30T11:25:11-07:00,USD,26.99,5.99,1.56,31.84,WELCOME10,2.7,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Thomas Walsh,North Vincent,CT,57374,US,Thomas Walsh,North Vincent,CT,57374,US
#JC1347,deanna.rivera@gmail.com,paid,2025-05-19T04:32:06-08:00,USD,59.99,9.99,2.78,57.76,HOLIDAY25,15.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Deanna Rivera,East Jasonshire,KY,62825,US,Deanna Rivera,East Jasonshire,KY,62825,US
#JC1348,joseph.glass@hotmail.com,paid,2025-04-06T15:24:04-07:00,USD,27.99,5.99,1.64,35.62,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Joseph Glass,Rachelshire,SC,86760,US,Joseph Glass,Rachelshire,SC,86760,US
#JC1349,antonio.mcfarland@yahoo.com,paid,2025-09-24T22:36:53-08:00,USD,179.97,0.0,14.38,194.35,,0.0,3,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Antonio Mcfarland,East Brendafurt,WI,10585,US,Antonio Mcfarland,East Brendafurt,WI,10585,US
#JC1350,kevin.elliott@hotmail.com,paid,2025-09-20T12:20:31-05:00,USD,53.98,5.99,3.92,63.89,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Kevin Elliott,Rhodesside,OR,43981,US,Kevin Elliott,Rhodesside,OR,43981,US
#JC1351,patrick.singh@hotmail.com,paid,2025-04-20T18:28:12-06:00,USD,125.98,7.99,12.54,146.51,,0.0,2,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Patrick Singh,New Juliestad,NJ,07539,US,Patrick Singh,New Juliestad,NJ,07539,US
#JC1352,connor.hall@gmail.com,paid,2025-08-20T16:25:54-06:00,USD,59.99,7.99,3.92,53.9,FLASH30,18.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Connor Hall,Cassiefurt,TX,43279,US,Connor Hall,Cassiefurt,TX,43279,US
#JC1353,anthony.nelson@yahoo.com,paid,2025-04-23T18:25:40-07:00,USD,59.99,9.99,5.53,75.51,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Anthony Nelson,Perezside,WA,49708,US,Anthony Nelson,Perezside,WA,49708,US
#JC1354,ryan.frazier@hotmail.com,paid,2025-05-14T04:18:55-06:00,USD,24.99,5.99,2.05,33.03,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Ryan Frazier,Millerport,FL,32803,US,Ryan Frazier,Millerport,FL,32803,US
#JC1354,ryan.frazier@hotmail.com,paid,2025-05-14T04:18:55-06:00,USD,34.99,9.99,3.31,48.29,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,Ryan Frazier,Millerport,FL,32803,US,Ryan Frazier,Millerport,FL,32803,US
#JC1355,jennifer.miller@gmail.com,voided,,USD,59.99,5.99,5.14,71.12,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Jennifer Miller,Dawsonberg,MO,97449,US,Jennifer Miller,Dawsonberg,MO,97449,US
#JC1355,jennifer.miller@gmail.com,voided,,USD,54.99,7.99,2.84,65.82,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Jennifer Miller,Dawsonberg,MO,97449,US,Jennifer Miller,Dawsonberg,MO,97449,US
#JC1356,peter.ward@gmail.com,paid,2025-01-16T22:23:07-08:00,USD,55.98,9.99,4.24,70.21,,0.0,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Peter Ward,West Seanview,FL,13900,US,Peter Ward,West Seanview,FL,13900,US
#JC1357,david.lopez@yahoo.com,paid,2025-07-20T02:15:30-05:00,USD,26.99,9.99,2.12,39.1,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,David Lopez,Garcialand,MO,46889,US,David Lopez,Garcialand,MO,46889,US
#JC1357,david.lopez@yahoo.com,paid,2025-07-20T02:15:30-05:00,USD,24.99,7.99,2.45,35.43,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,David Lopez,Garcialand,MO,46889,US,David Lopez,Garcialand,MO,46889,US
#JC1358,angela.carlson@yahoo.com,paid,2025-11-10T05:02:44-07:00,USD,26.99,7.99,2.44,37.42,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Angela Carlson,Smithchester,MD,51330,US,Angela Carlson,Smithchester,MD,51330,US
#JC1359,kimberly.hardy@hotmail.com,paid,2025-09-10T15:05:08-05:00,USD,53.98,5.99,5.16,65.13,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Kimberly Hardy,New Adriana,NC,90326,US,Kimberly Hardy,New Adriana,NC,90326,US
#JC1360,oscar.taylor@yahoo.com,refunded,,USD,164.97,5.99,13.16,184.12,,0.0,3,Original Concentrate 18oz,54.99,original-concentrate-18oz,Oscar Taylor,Trevorland,SC,22417,US,Oscar Taylor,Trevorland,SC,22417,US
#JC1361,ryan.fisher@yahoo.com,paid,2025-11-27T15:48:26-08:00,USD,54.99,0.0,2.89,57.88,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Ryan Fisher,West Johnathanbury,MA,94990,US,Ryan Fisher,West Johnathanbury,MA,94990,US
#JC1361,ryan.fisher@yahoo.com,paid,2025-11-27T15:48:26-08:00,USD,26.99,9.99,1.76,38.74,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Ryan Fisher,West Johnathanbury,MA,94990,US,Ryan Fisher,West Johnathanbury,MA,94990,US
#JC1362,colleen.wheeler@gmail.com,paid,2025-10-25T17:14:24-08:00,USD,26.99,7.99,2.65,37.63,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Colleen Wheeler,Rodriguezport,PA,01388,US,Colleen Wheeler,Rodriguezport,PA,01388,US
#JC1363,stacy.cook@hotmail.com,paid,2025-09-02T03:58:34-07:00,USD,26.99,9.99,1.97,38.95,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Stacy Cook,Brockmouth,AZ,58201,US,Stacy Cook,Brockmouth,AZ,58201,US
#JC1363,stacy.cook@hotmail.com,paid,2025-09-02T03:58:34-07:00,USD,26.99,5.99,2.34,35.32,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Stacy Cook,Brockmouth,AZ,58201,US,Stacy Cook,Brockmouth,AZ,58201,US
#JC1364,matthew.ochoa@hotmail.com,paid,2025-08-07T16:21:43-06:00,USD,19.99,7.99,1.13,27.11,WELCOME10,2.0,1,Travel Mug,19.99,travel-mug,Matthew Ochoa,West Malik,CA,91634,US,Matthew Ochoa,West Malik,CA,91634,US
#JC1364,matthew.ochoa@hotmail.com,paid,2025-08-07T16:21:43-06:00,USD,24.99,0.0,1.19,23.68,WELCOME10,2.5,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Matthew Ochoa,West Malik,CA,91634,US,Matthew Ochoa,West Malik,CA,91634,US
#JC1365,james.edwards@yahoo.com,paid,2025-08-29T06:38:40-05:00,USD,26.99,5.99,2.56,35.54,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,James Edwards,Kellyfort,NY,75982,US,James Edwards,Kellyfort,NY,75982,US
#JC1366,kimberly.nguyen@yahoo.com,paid,2025-10-09T09:29:42-05:00,USD,55.98,7.99,4.98,68.95,,0.0,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Kimberly Nguyen,Diazshire,UT,26689,US,Kimberly Nguyen,Diazshire,UT,26689,US
#JC1366,kimberly.nguyen@yahoo.com,paid,2025-10-09T09:29:42-05:00,USD,59.99,7.99,5.99,73.97,,0.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Kimberly Nguyen,Diazshire,UT,26689,US,Kimberly Nguyen,Diazshire,UT,26689,US
#JC1366,kimberly.nguyen@yahoo.com,paid,2025-10-09T09:29:42-05:00,USD,59.99,7.99,3.53,71.51,,0.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Kimberly Nguyen,Diazshire,UT,26689,US,Kimberly Nguyen,Diazshire,UT,26689,US
#JC1367,brittany.gardner@hotmail.com,paid,2025-01-30T06:39:25-06:00,USD,55.98,0.0,2.6,52.98,WELCOME10,5.6,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Brittany Gardner,Lake Stevenborough,NY,57970,US,Brittany Gardner,Lake Stevenborough,NY,57970,US
#JC1368,lauren.guerra@gmail.com,paid,2025-01-24T08:49:28-05:00,USD,24.99,9.99,1.97,36.95,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Lauren Guerra,Chambersberg,PA,83513,US,Lauren Guerra,Chambersberg,PA,83513,US
#JC1368,lauren.guerra@gmail.com,paid,2025-01-24T08:49:28-05:00,USD,24.99,9.99,1.85,36.83,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Lauren Guerra,Chambersberg,PA,83513,US,Lauren Guerra,Chambersberg,PA,83513,US
#JC1369,kevin.king@gmail.com,paid,2025-06-24T02:34:14-05:00,USD,26.99,9.99,1.43,38.41,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Kevin King,Mccormickland,SC,59361,US,Kevin King,Mccormickland,SC,59361,US
#JC1369,kevin.king@gmail.com,paid,2025-06-24T02:34:14-05:00,USD,80.97,0.0,5.53,86.5,,0.0,3,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Kevin King,Mccormickland,SC,59361,US,Kevin King,Mccormickland,SC,59361,US
#JC1370,vicki.mendoza@yahoo.com,paid,2025-11-11T02:53:29-07:00,USD,49.99,0.0,4.07,54.06,,0.0,1,Variety Pack,49.99,variety-pack,Vicki Mendoza,Stephensstad,IL,92465,US,Vicki Mendoza,Stephensstad,IL,92465,US
